rfe_n_features,rfe_step,selected_features,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,rmse,mae,r2
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.03,1.0,1.0,0.10257021641859053,0.07587551652423197,0.03995125003046229
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,0.8,0.8,0.10573182541614408,0.07945597878585935,-0.020145699571871623
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,0.8,1.0,0.10655694585939028,0.0794027626091791,-0.03613005446721185
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,1.0,0.8,0.10588748988248442,0.07872067454558088,-0.02315174496736505
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,1.0,1.0,0.1046184384049294,0.07713633700085362,0.0012260439827990188
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,0.8,0.8,0.10360027868585804,0.07693783008310878,0.020571831808095076
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,0.8,1.0,0.1038157438530226,0.07672665394669226,0.016493616830694058
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,1.0,0.8,0.10372336969154712,0.07675613668656656,0.018243065519970014
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,1.0,1.0,0.1029440919825133,0.0760166587793719,0.032939605545051376
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,0.8,0.8,0.10873052539251128,0.08149620914636427,-0.0788317417140123
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,0.8,1.0,0.10602269145760723,0.0792635807361439,-0.025766218906262184
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,1.0,0.8,0.10674501197899908,0.07918237567748626,-0.039790687111608936
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,1.0,1.0,0.10673003493714278,0.07957976403229275,-0.03949892835199065
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,0.8,0.8,0.10658728108738862,0.07876858905276485,-0.036720081052444176
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,0.8,1.0,0.10539742533252058,0.07831699668613387,-0.013703034916752843
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,1.0,0.8,0.1073277387727644,0.07937621880160776,-0.051174221393556873
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,1.0,1.0,0.106683988579948,0.07912019619602896,-0.038602183329861095
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,0.8,0.8,0.10989678612971869,0.08262931966984732,-0.1020993000873136
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,0.8,1.0,0.10765433989473366,0.08025373274800253,-0.05758145668628778
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,1.0,0.8,0.11111419710955522,0.08277245668322493,-0.12665214461309016
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,1.0,1.0,0.11027984084311339,0.08292066890047094,-0.10979561390121195
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,0.8,0.8,0.10522344733541013,0.07845479171204478,-0.010359187303589534
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,0.8,1.0,0.10546312740778514,0.07844660224486531,-0.014967262235495937
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,1.0,0.8,0.10504292779782289,0.07771605325030907,-0.006895451307567191
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,1.0,1.0,0.10505747225922904,0.07743641488667113,-0.0071743042719685235
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,0.8,0.8,0.11221048476060254,0.08484076090190604,-0.14899362716016396
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,0.8,1.0,0.11495596506599122,0.08664828377361433,-0.20590686141571535
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,1.0,0.8,0.1139664273697342,0.085975515276942,-0.18523539139157763
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,1.0,1.0,0.1110580950801432,0.08277901794434053,-0.1255147289355667
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.03,0.8,0.8,0.10685846484267653,0.07973612807838205,-0.04200212386229163
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.03,0.8,1.0,0.10652043024765682,0.07958717152579893,-0.03542004087376194
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.03,1.0,0.8,0.10637465280706512,0.07917661277524081,-0.03258795319166308
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.03,1.0,1.0,0.1061522072812027,0.07859773082480723,-0.028273872701481295
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.1,0.8,0.8,0.11651942139822452,0.08826641964203662,-0.23893174659998362
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.1,0.8,1.0,0.11286566965569525,0.08566613703022685,-0.16245049866649675
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.1,1.0,0.8,0.11441983122099685,0.0868246143213876,-0.19468482803483678
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.1,1.0,1.0,0.11366726818906159,0.08504708843885454,-0.17902112842812268
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.03,0.8,0.8,0.11047538115307397,0.0828283581266364,-0.11373472316664834
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.03,0.8,1.0,0.10940599868182133,0.08241902338013525,-0.09227756228261197
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.03,1.0,0.8,0.111261490192419,0.08379401073472455,-0.12964110664442696
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.03,1.0,1.0,0.11080454653360497,0.08354402701409669,-0.1203814360076152
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.1,0.8,0.8,0.11558597449192666,0.08787180827531778,-0.21916088480255147
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.1,0.8,1.0,0.11148172491952384,0.08432002457718583,-0.13411763177984604
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.1,1.0,0.8,0.11527945375851148,0.08732286548879248,-0.21270330916694768
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,5,0.1,1.0,1.0,0.11480840334830046,0.08731975822796743,-0.20281295534622767
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.03,0.8,0.8,0.10803639543482745,0.08088546053083874,-0.06510129902866946
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.03,0.8,1.0,0.1082778955742167,0.08078605968163854,-0.06986838891605274
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.03,1.0,0.8,0.10728269751871274,0.07973502961247976,-0.05029213310912306
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.03,1.0,1.0,0.10772795463359826,0.07967434630649763,-0.05902831338025205
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.1,0.8,0.8,0.1168945669152867,0.08914956719650534,-0.24692230966013118
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.1,0.8,1.0,0.12042375303088577,0.09143237347867159,-0.3233510267841453
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.1,1.0,0.8,0.11692876929983914,0.08748577548011191,-0.24765209474171956
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,2,0.1,1.0,1.0,0.11386967233276825,0.08482542465289687,-0.18322376713706068
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.03,0.8,0.8,0.10918215699877319,0.08202909091122866,-0.08781259448383394
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.03,0.8,1.0,0.1087882188218314,0.08162165356393163,-0.0799769217924613
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.03,1.0,0.8,0.10904453854029232,0.08119882707076072,-0.08507205976678534
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.03,1.0,1.0,0.10909476771758927,0.08093632340734333,-0.08607192331409408
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.1,0.8,0.8,0.11871702241552302,0.09030383701957553,-0.2861059087559934
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.1,0.8,1.0,0.1158733644052998,0.08841669702659968,-0.22523100055170953
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.1,1.0,0.8,0.11736764979897107,0.08828888771448175,-0.2570355476326731
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,3,0.1,1.0,1.0,0.11631505291711194,0.08730543595579071,-0.23458952539426292
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.03,0.8,0.8,0.11295587131437389,0.08540970843846857,-0.16430928997484173
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.03,0.8,1.0,0.11204051988214576,0.08462032960213245,-0.14551550903047317
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.03,1.0,0.8,0.11280832491124133,0.08561979659969154,-0.161269563975051
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.03,1.0,1.0,0.11191916782317196,0.08484316776287106,-0.14303541729358127
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.1,0.8,0.8,0.11714717617624923,0.08922287912377577,-0.252317333088923
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.1,0.8,1.0,0.11268909885328575,0.08526766655338269,-0.1588161913663284
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.1,1.0,0.8,0.11649747699199572,0.0883630942822447,-0.23846512805599973
10,1.0,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",500,5,0.1,1.0,1.0,0.1162786938563126,0.08865622097119474,-0.23381780241235872
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.03,0.8,0.8,0.10134781423830623,0.07536271311216254,0.06269805934080475
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.03,0.8,1.0,0.10116919625724778,0.07503346229848024,0.06599899779305496
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.03,1.0,0.8,0.10094336366580069,0.07495427171332797,0.07016414795967507
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.03,1.0,1.0,0.10091558251632696,0.07493031343814252,0.07067588747748843
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,0.8,0.8,0.10293173815819959,0.07745038347523453,0.03317169613207138
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,0.8,1.0,0.1037281427029478,0.0777603325430155,0.018152708932622774
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,1.0,0.8,0.10256811797772603,0.076655794515247,0.03999053209481185
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,2,0.1,1.0,1.0,0.10349691440346052,0.07730572886111728,0.022525250995980683
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,0.8,0.8,0.10364535116705888,0.0770242146547419,0.01971942366388768
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,0.8,1.0,0.1027676707514874,0.0760465575904226,0.03625137973033443
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,1.0,0.8,0.10341766255366572,0.07673360549509162,0.02402166318794241
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.03,1.0,1.0,0.10289686864374853,0.07619522515018516,0.03382663743157821
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,0.8,0.8,0.10358783968707042,0.07767421101595254,0.02080701214844405
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,0.8,1.0,0.10485152978240599,0.07843658492392838,-0.0032294793044875814
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,1.0,0.8,0.10656827732680674,0.0798776406108705,-0.03635043424874751
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,3,0.1,1.0,1.0,0.10481438388102386,0.07809887651683091,-0.0025187741337786562
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,0.8,0.8,0.10564925416276075,0.07817194964983552,-0.018552956475380133
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,0.8,1.0,0.10603124534926656,0.07886886150249045,-0.02593174285095512
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,1.0,0.8,0.10552014434160875,0.07846757692617724,-0.016065010158837767
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.03,1.0,1.0,0.1041476029260268,0.07742979798559302,0.01019578243545094
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,0.8,0.8,0.10959230041477196,0.08254830684864208,-0.09600069381319476
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,0.8,1.0,0.1104230419155473,0.0844874857753506,-0.11267967873443197
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,1.0,0.8,0.10874335351954087,0.08175431417745853,-0.07908631984592662
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",100,5,0.1,1.0,1.0,0.10561117604841166,0.08052359834004691,-0.017818874878983593
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,0.8,0.8,0.10303517485591625,0.0773241368394558,0.031227577109754878
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,0.8,1.0,0.10253279724433277,0.07687347967254435,0.040651603015418036
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,1.0,0.8,0.10227868672020979,0.07631438252131997,0.04540088218714877
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.03,1.0,1.0,0.10220390626197338,0.07617446418426596,0.04679627090904659
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,0.8,0.8,0.10896873077634109,0.08325587123941922,-0.08356389997843539
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,0.8,1.0,0.11056365026503494,0.08432624877331013,-0.115515167783794
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,1.0,0.8,0.10853497622887687,0.08252576373269829,-0.0749547267417634
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,2,0.1,1.0,1.0,0.10963994145219474,0.08266918144503876,-0.096953789222606
10,0.1,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",300,3,0.03,0.8,0.8,0.10592360470121281,0.0795966515033762,-0.023849792323686225
