method,n_features,step,n_estimators,max_depth,max_features,features,rmse
RFE + Random Forest,20,0.1,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05323792817830936
RFE + Random Forest,20,1.0,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.053237928178309364
RFE + Random Forest,20,0.1,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05324951070406914
RFE + Random Forest,20,2.0,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05324951070406914
RFE + Random Forest,20,1.0,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.053276914662097156
RFE + Random Forest,20,2.0,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.053276914662097156
RFE + Random Forest,20,1.0,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05327691466209716
RFE + Random Forest,20,0.1,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05327691466209716
RFE + Random Forest,5,1.0,100,,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,2.0,100,,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,1.0,100,,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,2.0,100,,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,2.0,100,,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,0.1,100,,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,0.1,100,,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,1.0,100,,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,5,0.1,100,,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05331172624073736
RFE + Random Forest,15,2.0,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05334922945689422
RFE + Random Forest,15,0.1,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05334922945689422
RFE + Random Forest,15,1.0,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05334922945689422
RFE + Random Forest,15,1.0,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05334922945689422
RFE + Random Forest,15,2.0,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05334922945689423
RFE + Random Forest,15,0.1,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05334922945689423
RFE + Random Forest,20,2.0,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05340214813064329
RFE + Random Forest,20,0.1,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05340214813064329
RFE + Random Forest,25,1.0,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053402845749243415
RFE + Random Forest,25,2.0,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053402845749243415
RFE + Random Forest,25,0.1,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053402845749243415
RFE + Random Forest,15,1.0,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340445041179182
RFE + Random Forest,15,0.1,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340445041179182
RFE + Random Forest,15,2.0,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340445041179182
RFE + Random Forest,15,2.0,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340445041179182
RFE + Random Forest,15,0.1,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340445041179183
RFE + Random Forest,15,1.0,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053404450411791836
RFE + Random Forest,15,1.0,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340589499359212
RFE + Random Forest,15,2.0,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340589499359212
RFE + Random Forest,15,0.1,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340589499359212
RFE + Random Forest,15,2.0,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340589499359212
RFE + Random Forest,15,0.1,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340589499359212
RFE + Random Forest,15,1.0,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05340589499359212
RFE + Random Forest,20,1.0,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053452433486767835
RFE + Random Forest,20,1.0,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05345243348676784
RFE + Random Forest,20,0.1,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_5', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05349849593397205
RFE + Random Forest,20,2.0,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_5', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05349849593397206
RFE + Random Forest,20,0.1,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_5', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05354917761368409
RFE + Random Forest,20,2.0,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_5', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05354917761368409
RFE + Random Forest,5,0.1,100,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053596228446119304
RFE + Random Forest,5,2.0,100,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053596228446119304
RFE + Random Forest,5,0.1,100,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,5,1.0,100,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,5,2.0,100,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,5,0.1,100,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,5,1.0,100,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,5,1.0,100,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,5,2.0,100,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05359622844611931
RFE + Random Forest,20,1.0,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05360198376587686
RFE + Random Forest,20,1.0,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05360198376587686
RFE + Random Forest,20,0.1,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053613886427644766
RFE + Random Forest,20,2.0,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053613886427644766
RFE + Random Forest,25,0.1,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053617856435635124
RFE + Random Forest,25,1.0,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053617856435635124
RFE + Random Forest,25,2.0,300,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.053617856435635124
RFE + Random Forest,25,0.1,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05362188160135614
RFE + Random Forest,25,1.0,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05362188160135615
RFE + Random Forest,25,2.0,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05362188160135615
RFE + Random Forest,20,1.0,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05367678588013734
RFE + Random Forest,20,1.0,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05367678588013734
RFE + Random Forest,10,1.0,300,5.0,log2,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_20', 'volume_ratio_20']",0.05372998080008994
RFE + Random Forest,10,1.0,300,5.0,sqrt,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_20', 'volume_ratio_20']",0.05372998080008994
RFE + Random Forest,20,1.0,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.0537445203479467
RFE + Random Forest,20,1.0,500,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.0537445203479467
RFE + Random Forest,20,2.0,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05374880266764861
RFE + Random Forest,20,0.1,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05374880266764861
RFE + Random Forest,20,2.0,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.053752840603571224
RFE + Random Forest,20,0.1,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05375284060357124
RFE + Random Forest,5,1.0,300,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,0.1,300,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,2.0,300,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,2.0,300,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,0.1,300,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,1.0,300,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,2.0,300,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,1.0,300,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664145
RFE + Random Forest,5,0.1,300,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.05375849799664146
RFE + Random Forest,25,1.0,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05382825763088894
RFE + Random Forest,25,0.1,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05382825763088894
RFE + Random Forest,25,2.0,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05382825763088894
RFE + Random Forest,20,2.0,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_ratio_20', 'target_return_5d']",0.053836211618711785
RFE + Random Forest,20,0.1,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_ratio_20', 'target_return_5d']",0.053836211618711785
