n_features_to_select,rfe_step,selected_features,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,rmse,mae,r2
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.03,0.8,0.8,0.10675064434517142,0.07971594940700909,-0.03990041844783776
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.03,0.8,1.0,0.10664442806355236,0.07966399238373971,-0.0378320580055711
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.03,1.0,0.8,0.10537371254255191,0.07873596267418889,-0.01324695123115216
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.03,1.0,1.0,0.10606021057255065,0.07883933753589008,-0.026492339886445615
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.1,0.8,0.8,0.11386917513826927,0.08632329443252758,-0.1832134344285934
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.1,0.8,1.0,0.1137237036732676,0.08583081236307369,-0.18019218052526087
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.1,1.0,0.8,0.11325786380068063,0.08583352260681149,-0.17054327638314248
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,3,0.1,1.0,1.0,0.11230508138469347,0.08401106461662175,-0.1509317122371181
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.03,0.8,0.8,0.10839426625515673,0.08131282702500342,-0.07216928727760985
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.03,0.8,1.0,0.10778896696584539,0.08013463893344969,-0.0602282263411098
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.03,1.0,0.8,0.10783377717545979,0.08094696997112816,-0.06110992927731429
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.03,1.0,1.0,0.10667530386443255,0.07960739974735097,-0.03843309333844913
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.1,0.8,0.8,0.11376178408982378,0.08673070963994438,-0.1809826882708785
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.1,0.8,1.0,0.11243997670544549,0.08522415507481511,-0.15369825749177113
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.1,1.0,0.8,0.11120507210003563,0.08456555205024302,-0.12849576807933172
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,5,0.1,1.0,1.0,0.11005690172210376,0.08275552420730553,-0.10531307619104502
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.03,0.8,0.8,0.10723182420017516,0.08001757151657496,-0.04929627489854549
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.03,0.8,1.0,0.10747395356690871,0.08019021841804203,-0.054040244969548956
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.03,1.0,0.8,0.10771743765904479,0.08013440735998263,-0.05882154754687452
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.03,1.0,1.0,0.10783900006403714,0.08011675569176936,-0.06121272068994732
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.1,0.8,0.8,0.11365402046450045,0.0852907857333485,-0.17874631867495427
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.1,0.8,1.0,0.11343278474548721,0.08552868213919756,-0.17416175626339592
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.1,1.0,0.8,0.11524361259251645,0.08537831858343702,-0.21194935098178558
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,2,0.1,1.0,1.0,0.11550862459245696,0.08655800723791567,-0.21752971079641137
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.03,0.8,0.8,0.10863957737531352,0.08136254902498766,-0.07702771157543364
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.03,0.8,1.0,0.108427831754153,0.08113071552701762,-0.07283340855278864
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.03,1.0,0.8,0.10724078869628975,0.08032306663378719,-0.049471722917524774
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.03,1.0,1.0,0.10811512220942136,0.0805897431823198,-0.06665415612421999
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.1,0.8,0.8,0.11621585351046067,0.08834417192337816,-0.23248458161023278
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.1,0.8,1.0,0.11634889778355303,0.08821588210936424,-0.23530810129119684
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.1,1.0,0.8,0.11675999332749308,0.08907863012575856,-0.24405295101045232
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,3,0.1,1.0,1.0,0.11565848400738922,0.08745026310477858,-0.22069097516597536
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.03,0.8,0.8,0.10985140884515533,0.08297287582563499,-0.10118935630293358
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.03,0.8,1.0,0.10957834193981836,0.08195701116625513,-0.09572152230366959
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.03,1.0,0.8,0.10940295519604876,0.0825581225288766,-0.09221679258036519
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.03,1.0,1.0,0.1090030133532552,0.08208887980696705,-0.08424580580464247
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.1,0.8,0.8,0.11467951644732179,0.08744540417669223,-0.20011385299528706
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.1,0.8,1.0,0.11310431460695888,0.08560671245066566,-0.16737150301790749
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.1,1.0,0.8,0.11183123296224237,0.08515646867706593,-0.14123995765916852
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",500,5,0.1,1.0,1.0,0.1106959311345608,0.08335781524041525,-0.11818602007330781
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,0.8,0.8,0.10227877826065748,0.07629242862195555,0.04539917343486588
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,0.8,1.0,0.10255343391296284,0.07633002013827524,0.040265390060379436
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,1.0,0.8,0.10252749282525035,0.07626244919114335,0.040750862071039506
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,1.0,1.0,0.10262407048357827,0.07610987173904447,0.03894284617451926
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,0.8,0.8,0.10569268335295236,0.0791194990076871,-0.019390520776875197
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,0.8,1.0,0.10556491562731352,0.07927125414666694,-0.01692740828706718
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,1.0,0.8,0.10729379682843558,0.08013625431659958,-0.05050946770247822
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,1.0,1.0,0.1048643227975367,0.07778409877695341,-0.0034743038272797566
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,0.8,0.8,0.10382241318053746,0.07675400763642244,0.016367248003946844
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,0.8,1.0,0.10403385498905224,0.07712377173318477,0.012356690633191114
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,1.0,0.8,0.10397907907064358,0.07741441735538125,0.013396444994154377
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,1.0,1.0,0.1039909563528186,0.07725060840544946,0.013171037379628991
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,0.8,0.8,0.1073468816002677,0.08013449855423115,-0.0515492268028217
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,0.8,1.0,0.10727221657931199,0.07978521474810303,-0.050086927409762394
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,1.0,0.8,0.10717368722556503,0.07963755204056532,-0.04815880708747233
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,1.0,1.0,0.107705888908696,0.08023713673793496,-0.05859452004833465
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,0.8,0.8,0.10638177146039601,0.07872360147985129,-0.03272616058285682
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,0.8,1.0,0.10679670174618551,0.07852229114686327,-0.04079793888936489
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,1.0,0.8,0.10706651058886067,0.07901498260295968,-0.04606347999798377
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,1.0,1.0,0.1064126740526723,0.07848245715708319,-0.033326236147208865
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,0.8,0.8,0.10949013606454397,0.082099847283142,-0.09395821442664243
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,0.8,1.0,0.10983787491727903,0.08198332390804942,-0.10091803526269172
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,1.0,0.8,0.10965734917952813,0.08154661018982332,-0.09730214745990717
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,1.0,1.0,0.10727840453637738,0.08074143276010019,-0.050208078634994546
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,0.8,0.8,0.10405084445930655,0.07755202036693983,0.012034085905391567
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,0.8,1.0,0.10434148085029074,0.077596620703118,0.006507175105847196
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,1.0,0.8,0.10474256591012054,0.0776946254741576,-0.0011454092392844117
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,1.0,1.0,0.10482064178075724,0.07768816421128713,-0.0026384876505738397
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,0.8,0.8,0.11061982419691153,0.08293281467687896,-0.1166489724549471
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,0.8,1.0,0.1097341098125087,0.08222634948062918,-0.09883891792883825
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,1.0,0.8,0.11251082872859276,0.08495157068762285,-0.15515267987993853
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,1.0,1.0,0.11172786544271565,0.08359145686128266,-0.13913119750404213
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,0.8,0.8,0.10593137462230516,0.07877994724809333,-0.024000004807358533
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,0.8,1.0,0.10590939203082796,0.07903030332204766,-0.023575053498391174
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,1.0,0.8,0.10629292432945656,0.07934778694138442,-0.0310018719264491
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,1.0,1.0,0.10767048061779301,0.08008155466142483,-0.057898608955161635
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,0.8,0.8,0.11242621134018523,0.08463022940813876,-0.15341579379395975
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,0.8,1.0,0.11118324953627537,0.08335568067252218,-0.12805290600382513
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,1.0,0.8,0.11165781892096019,0.08380014877253553,-0.13770331439734673
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,1.0,1.0,0.11214626660599938,0.08409005422615544,-0.14767886345376202
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,0.8,0.8,0.10960319322653043,0.0820856901722828,-0.096218576319693
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,0.8,1.0,0.10947384638790877,0.08116493368801149,-0.09363272574645709
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,1.0,0.8,0.1088181395302439,0.0810049136962585,-0.08057106918518064
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,1.0,1.0,0.10977493508860264,0.0817838035097898,-0.09965669003588129
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,0.8,0.8,0.11282371490016674,0.085275591198391,-0.16158644031978442
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,0.8,1.0,0.11423647946122137,0.08617510266520219,-0.19085905662507585
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,1.0,0.8,0.11241296377956365,0.08515680461397235,-0.15314398804289509
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,1.0,1.0,0.11114907434726093,0.08465434493593345,-0.12735953723597615
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,0.8,0.8,0.10609989662646348,0.07942305711838628,-0.02726067801764609
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,0.8,1.0,0.10645253095958897,0.07951642616166041,-0.034100446567896014
