stock_code,trade_date,return_1d,return_5d,return_10d,return_20d,intraday_return,high_low_range,gap,sma_5,sma_20,sma_60,price_to_sma_5,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_change_1d,volume_sma_20,volume_ratio_20,target_return_5d
005380,2025-09-09,0.0022883295194509046,-0.004545454545454519,0.0022883295194509046,0.030588235294117583,-0.002277904328018221,0.009153318077803174,0.004576659038901587,220100.0,219375.0,213850.0,-0.004997728305315752,-0.0017094017094017033,0.024082300678045288,52.57832515236109,0.0022883295194509046,0.030588235294117583,1629.6649723503797,2085.835444505629,-456.1704721552492,0.005917159126329328,0.007844656171069619,4456.545065068435,0.06644273179613558,471300.55,0.8649512503221141,-0.0182648401826484
005380,2025-09-10,0.006849315068493178,-0.004514672686230292,0.002272727272727204,0.035211267605633756,0.004555808656036442,0.013698630136986356,0.0022831050228311334,219900.0,219750.0,214108.33333333334,0.0027285129604366354,0.0034129692832765013,0.02985248900478732,55.646574653787454,0.002272727272727204,0.035211267605633756,1576.4345437716693,1983.955264358837,-407.5207205871677,0.0059273148401627895,0.007933205256456749,4352.506131849262,0.04852177837959837,475313.0,0.8992642742782124,-0.020408163265306145
005380,2025-09-11,0.01133786848072571,0.006772009029345272,0.0045045045045044585,0.03240740740740744,0.006772009029345272,0.0182648401826484,0.0045351473922903285,220200.0,220100.0,214391.66666666666,0.012715712988192518,0.01317582916855975,0.04015236910638631,60.261442941001725,0.0045045045045044585,0.03240740740740744,1716.1949254405336,1930.4031965751765,-214.20827113464293,0.00811731186669644,0.007729823853767595,4327.327122431458,0.3322259447116733,484906.25,1.1743218405619642,-0.020179372197309364
005380,2025-09-12,0.0022421524663676085,0.015909090909090873,0.015909090909090873,0.02758620689655178,0.004494382022471877,0.015873015873015817,-0.0022421524663677195,220900.0,220400.0,214666.66666666666,0.011770031688546956,0.014065335753176145,0.041149068322981375,61.132474158007525,0.015909090909090873,0.02758620689655178,1846.02206292536,1913.5269698452132,-67.50490691985328,0.006738934728112212,0.007630362360306505,4268.232327972068,0.16990144634339943,490880.7,1.3571199682529786,-0.04250559284116329
005380,2025-09-15,-0.03803131991051456,-0.016018306636155555,-0.024943310657596363,-0.006928406466512715,-0.02934537246049662,0.03023255813953485,-0.008948545861297563,220200.0,220325.0,214750.0,-0.02361489554950047,-0.02416884148417109,0.0011641443538998875,43.62594421268647,-0.024943310657596363,-0.006928406466512715,1248.6385146536632,1780.5492788069032,-531.91076415324,0.019907308773006838,0.011626814208764808,4570.501447402635,1.5702343496691604,556202.5,3.0784633294528523,0.013953488372093092
005380,2025-09-16,0.0,-0.0182648401826484,-0.022727272727272707,-0.0182648401826484,-0.00462962962962965,0.006976744186046435,0.0046511627906977715,219400.0,220125.0,214975.0,-0.020054694621695512,-0.023282226007950046,0.0001162925921618374,43.62594421268647,-0.022727272727272707,-0.0182648401826484,766.3734723934322,1577.714117524209,-811.3406451307769,0.019779427146688313,0.01129029025056719,4351.179915445304,-0.7121592712274909,558734.15,0.8820921363048956,0.018604651162790642
005380,2025-09-17,0.0046511627906977715,-0.020408163265306145,-0.02483069977426633,-0.020408163265306145,0.0,0.006976744186046435,0.0046511627906977715,218500.0,219900.0,215141.66666666666,-0.011441647597253968,-0.017735334242837686,0.003989619243134346,45.745826240873036,-0.02483069977426633,-0.020408163265306145,459.56896951270755,1354.0850879219088,-894.5161184092012,0.019513969613577275,0.011221785864061057,4147.524207199211,-0.16294244757585907,540133.35,0.7637891642869303,0.00694444444444442
005380,2025-09-18,0.011574074074074181,-0.020179372197309364,-0.013544018058690765,-0.013544018058690765,0.009237875288683695,0.016279069767441756,0.0023148148148148806,217600.0,219750.0,215166.66666666666,0.004136029411764719,-0.005688282138794132,0.015491866769945739,50.73361237630209,-0.013544018058690765,-0.013544018058690765,413.38801746070385,1165.9456738296678,-752.557656368964,0.019560493167691026,0.011510194119607093,4101.272478113553,0.582567361858499,542713.4,1.203001436854148,-0.006864988558352381
005380,2025-09-19,-0.020594965675057253,-0.04250559284116329,-0.027272727272727226,-0.027272727272727226,-0.01834862385321101,0.030660377358490587,-0.0022883295194507935,215700.0,219450.0,215241.66666666666,-0.007881316643486347,-0.024834814308498543,-0.005768709589995646,43.05990962768508,-0.027272727272727226,-0.027272727272727226,13.521026337810326,935.4607443312964,-921.939717993486,0.020411740645677974,0.01228792088649815,4272.6101582483,0.9935011525766406,587736.4,2.2144740397225693,0.002336448598130758
005380,2025-09-22,0.01869158878504673,0.013953488372093092,-0.0022883295194507935,-0.018018018018018056,0.013953488372093092,0.020979020979021046,0.004672897196261738,216300.0,219250.0,215458.33333333334,0.007859454461396131,-0.005701254275940704,0.011796557725778367,50.26158134114402,-0.0022883295194507935,-0.018018018018018056,19.169155499781482,752.2024265649934,-733.0332710652119,0.014900482155088702,0.01288843231442774,4324.566575516278,-0.6164543647577039,591716.15,0.8436393023918647,-0.013761467889908285
